# ./benchmark.sh 04 5 2**8 2**8 2**10 2 3
# model name	: Intel(R) Xeon(R) CPU E5-2620 v2 @ 2.10GHz
# SageMath version 7.5.beta5, Release Date: 2016-12-01
# ffisom revision 02167f074dc8f8f84f0bf71565f7be5363db18cc
# command="import os; sys.path.append(os.getcwd()); from benchmark import *; benchmark_all(pbound=[5,2**8], nbound=[2**8,2**10], prime=2, loops=3, tmax=600, verbose=True, write=True, overwrite=False, fname=os.getcwd()+'/04.dat')"
7 263 (2, 262) 0.600114345551 0.400944232941 0.678697109222 18.345601956 2.60611303647 2.5737083753 1.61138470968 1.60568070412 3.31195727984
7 269 (1, 268) 0.0573663711548 0 1.16695594788 19.9169603984 2.69705669085 2.66379968325 1.63333169619 1.63317100207 3.45648670197
7 271 (3, 135) 1.32992593447 0 0.68214225769 9.99946173032 1.59239904086 1.51080067952 1.00496387482 1.03626767794 2.92053794861
7 277 (4, 138) 2.38108197848 0 0.684394359589 10.6961269379 1.57187231382 1.45365095139 0.983053366343 1.01894847552 2.96584304174
7 281 (1, 20) 0.0598159631093 0 0.838214635849 0.918856620789 0.290150245031 0.221497058868 0.162303288778 0.191400289536 1.31273531914
7 283 (3, 141) 1.43105324109 0 0.765030701955 11.6702239513 1.7398232619 1.69141062101 1.12862960498 1.16381192207 3.23413276672
7 289 (3, 272) 1.48408635457 0 0.823474327723 23.4412180583 2.7839726607 3.23501555125 2.33142463366 2.33994706472 4.50816265742
7 293 (1, 292) 0.0632524490356 0 0.844585895538 15.2593706449 3.22755265236 2.9505472978 1.93378369013 1.93668468793 3.38245638212
7 307 (2, 153) 0.784822384516 0.501724004745 0 15.722922802 2.07068061829 2.02553304036 1.29919727643 1.34589862823 3.78666734695
7 311 (3, 31) 1.71055475871 0 1.02380402883 3.22461803754 0.539601564407 0.433968623479 0.290966351827 0.346767743429 2.94001340866
7 313 (3, 104) 1.69399436315 0 0.892113924026 11.1808926264 1.55595342318 1.36648464203 0.913037618001 0.970455646515 3.61550561587
7 317 (26, 158) 355.052440405 0 1.47128303846 17.9224850337 2.40862703323 2.37537066142 1.51668826739 1.57457192739 4.30928373337
7 331 (3, 110) 1.93843857447 0 1.0116519928 13.7273466587 1.78652969996 1.54907933871 1.04356964429 1.11166961988 4.11286306381
7 337 (10, 56) 42.8129168351 0 1.17682902018 7.19926929474 0.991451978683 0.767253637314 0.546755711238 0.61332766215 3.75801833471
7 347 (6, 346) 14.5410072803 0 1.23330966632 51.6295026143 5.54040503502 4.93874208132 3.23733901978 3.24249060949 6.60228729248
7 349 (5, 348) 6.07036924362 0 1.47668075562 52.7483033339 5.68096264203 5.05674004555 3.34157903989 3.34536393483 6.74612871806
7 353 (45, 32) 1277.934443 0 0 4.62169861794 0.670510371526 0.471087694168 0.336551348368 0.410682996114 4.04763142268
7 359 (1, 358) 0.09898797671 0 0 32.1581253211 5.80643868446 5.20685140292 3.43122029305 3.4329419136 5.5693500042
7 361 (3, 57) 2.56297429403 0 0 8.67330805461 0.891190608342 0.827693065008 0.568139950434 0.64662027359 4.43379831314
7 367 (3, 61) 2.36562228203 0 1.2419286569 10.097562631 1.31682308515 1.10263506571 0.724013964335 0.806029717127 4.79306101799
7 373 (2, 62) 1.10847663879 0.725349346797 1.2940000693 10.6646943887 1.35803135236 1.09578935305 0.742897748947 0.82716234525 4.96429268519
7 379 (12, 378) 87.2392252286 0 0 72.3914730549 6.89864993095 6.33029929797 3.92453670502 3.9188006719 8.22021603584
7 383 (12, 191) 88.9040102959 0 0 36.8890176614 4.31177377701 4.44874596596 2.74402236938 2.83426078161 7.33056958516
7 389 (24, 97) 452.604560494 0 2.43640812238 18.6694159508 2.06946428617 1.56805634499 1.11888957024 1.21917335192 5.88613700867
7 397 (1, 396) 0.128440221151 0 1.60269769033 84.6364425818 7.7433552742 6.44899964333 4.30213729541 4.30782063802 9.14601699511
7 401 (8, 200) 38.766162316 0 1.78067930539 42.4649290244 4.23395935694 3.6668852965 2.45103971163 2.54353364309 7.52103662491
7 409 (4, 24) 5.33462731043 0 1.59543808301 5.17603198687 0.745887120565 0.477832396825 0.330082734426 0.43310658137 5.58761461576
7 419 (1, 19) 0.136864582698 0 1.97199988365 2.3355123202 0.649765650431 0.413421392441 0.289670308431 0.370619694392 3.25261425972
7 421 (10, 70) 72.6919122537 0 0 16.734357357 1.88700000445 1.46578709284 1.01605971654 1.14183139801 6.88910770416
7 431 (2, 430) 1.42737897237 1.00413235029 0 62.8518220584 9.66584165891 8.64167904854 5.59647130966 5.60882234573 10.0876090527
7 433 (1, 432) 0.14960360527 0 0 117.271232049 9.46430500348 7.62674363454 5.0008362929 5.00297228495 11.0802706877
7 439 (2, 73) 1.5656607151 0.982200304667 0 19.7521403631 2.15232268969 1.75154725711 1.14998467763 1.29406968753 7.64998428027
7 443 (1, 442) 0.146734317144 0 1.87672392527 69.4319696426 10.213597695 9.01297561328 5.74756495158 5.74285236994 9.22632988294
7 449 (2, 112) 1.59538324674 0.963745276133 0 32.1361999512 3.15216525396 2.33346867561 1.66135557493 1.81497359276 8.78417698542
7 457 (15, 114) 218.075200637 0 2.39295736949 34.5431481997 3.34636163712 2.52199673653 1.72185532252 1.87619161606 9.10068766276
7 461 (2, 460) 1.65865103404 1.14540799459 0 149.281525612 11.3695445855 9.45067962011 5.94874501228 5.96031427383 13.1862662633
7 463 (12, 154) 135.893734296 0 2.3731423219 49.01648434 4.68921025594 4.24908630053 2.72780394554 2.88699126244 10.3759320577
7 467 (3, 233) 3.89834046364 0 2.23420588175 76.2311983109 6.73681902885 6.28125166893 3.823792696 3.98538327217 11.5938030084
7 479 (4, 239) 12.0955749353 0 2.55255977313 84.7202329636 7.53523198764 7.62682302793 4.46062699954 4.61615602175 12.7667533557
7 487 (4, 162) 12.4556833108 0 2.59086338679 59.464241902 5.32643167178 4.7456750075 2.96717500687 3.14757363002 11.7321726481
7 491 (1, 490) 0.197185913722 0 0 100.869693041 13.3336182435 11.5844729741 7.24203634262 7.25594305992 12.8200346629
7 499 (1, 498) 0.203632672628 0 3.46310559909 202.38574036 14.2296750546 12.2630133629 7.35744365056 7.36083594958 16.3692779541
