# ./benchmark.sh 01 5 2**9 5 2**8 2 3
# model name	: Intel(R) Xeon(R) CPU E5-4650 v2 @ 2.40GHz
# SageMath version 7.5.beta5, Release Date: 2016-12-01
# ffisom revision 02167f074dc8f8f84f0bf71565f7be5363db18cc
# command="import os; sys.path.append(os.getcwd()); from benchmark import *; benchmark_all(pbound=[5,2**9], nbound=[5,2**8], prime=2, loops=3, tmax=600, verbose=True, write=True, overwrite=False, fname=os.getcwd()+'/01.dat', )"
11 181 (2, 90) 0.322679678599 0.246055285136 0 0.846759001414 0.539115985235 0.561019341151 0.400170326233 0.419392665227 1.09286371867
11 191 (2, 38) 0.343524217606 0.19945025444 0.445166746775 0.417456309001 0.276021242142 0.285828113556 0.199639638265 0.222104390462 0.927980740865
11 193 (2, 64) 0.356432358424 0.254304329554 0.421210924784 0.623717705409 0.393663724264 0.357337713242 0.272177378337 0.291943073273 1.0263179938
11 197 (18, 196) 56.3810013135 0 0.482657591502 2.30114372571 1.16869497299 1.171241045 0.804186344147 0.801112651825 1.55723166466
11 199 (1, 22) 0.0384340286255 0 0.492627859116 0.703205982844 0.179723739624 0.166606982549 0.125958681107 0.151252985001 0.950311342875
11 211 (5, 35) 3.63584168752 0 0.566438039144 0.425902366638 0.28448232015 0.269643624624 0.196117957433 0.229525725047 1.25505161285
11 223 (3, 222) 1.26042461395 0 1.01831467946 3.6726334095 1.75970093409 2.00895198186 1.22288870811 1.22447697322 2.40430100759
11 227 (3, 113) 1.65292970339 0 0.962182998657 5.18840630849 0.900709629059 0.903603633245 0.615607341131 0.64101600647 1.78002293905
11 229 (4, 38) 2.90812746684 0 0.808043956757 1.75458304087 0.358355124791 0.329756339391 0.240394592285 0.275082349777 1.44112157822
11 233 (2, 232) 0.526436964671 0.313561280568 0.594859759013 6.92478362719 1.79139502843 1.74886767069 1.19783393542 1.1920636495 2.05266539256
11 239 (1, 119) 0.0506277084351 0 0.661628564199 3.81260625521 1.09890826543 1.1480486393 0.770871400833 0.788519700368 1.59257634481
11 241 (3, 48) 1.79791196187 0 0.708149035772 2.51789927483 0.469348669052 0.427144289017 0.305578311284 0.343750953674 1.69140195847
11 243 (2, 162) 0.564256985982 0.409640709559 0.651844024658 4.95717199643 1.04045502345 1.25728289286 0.903292338053 0.910839637121 1.59012333552
