# ./benchmark.sh 04 2**20 2**20+2**8 5 2**8 2 3
# model name	: Intel(R) Xeon(R) CPU E5-4650 v2 @ 2.40GHz
# SageMath version 7.5.beta5, Release Date: 2016-12-01
# ffisom revision 02167f074dc8f8f84f0bf71565f7be5363db18cc
# command="import os; sys.path.append(os.getcwd()); from benchmark import *; benchmark_all(pbound=[2**20,2**20+2**8], nbound=[5,2**8], prime=2, loops=3, tmax=600, verbose=True, write=True, overwrite=False, fname=os.getcwd()+'/04.dat', )"
1048589 239 (2, 119) 6.88576507568 4.32002695402 11.197524627 5.47906462351 3.38280200958 3.30753501256 2.76538236936 3.01618075371 4.63029495875
1048589 241 (3, 24) 17.9412723382 0 10.4694753488 1.89603543282 0.724779287974 0.593174616496 0.52089603742 1.07532858849 4.56517696381
1048589 243 (1, 54) 0.911306301753 0 11.3364813328 2.52512168884 1.23626804352 1.19450545311 1.00810821851 1.44280560811 3.06711538633
1048589 251 (2, 250) 7.56507364909 5.229291598 11.6047662894 13.0245407422 6.81213394801 6.79164163272 5.5220870177 5.51504158974 8.01457993189
1048601 5 (1, 1) 0.0023090839386 0 0.0175536473592 0.000704685846965 0.000118255615234 9.99768575033e-05 9.79900360107e-05 0 0
1048601 7 (4, 1) 0.0736263593038 0 0.0168272654215 0.000569264094035 0.000165541966756 0.00020964940389 0.000203291575114 0 0
1048601 9 (2, 6) 0.0453743139903 0.024608373642 0.0234286785126 0.00135453542074 0.00189900398254 0.00171097119649 0.00192141532898 0.0019059975942 0.00165677070618
1048601 11 (1, 5) 0.00334564844767 0 0.0385890007019 0.00154566764832 0.00240667661031 0.00224089622498 0.00246294339498 0.00265900293986 0.00207535425822
1048601 13 (1, 4) 0.00410358111064 0 0.0328656832377 0.00175635019938 0.00241367022196 0.00221729278564 0.00242964426676 0.00290401776632 0.00274173418681
1048601 17 (1, 16) 0.00512639681498 0 0.0531736214956 0.00377798080444 0.00910568237305 0.0082483291626 0.00871300697327 0.00864624977112 0.00876259803772
1048601 19 (2, 18) 0.0917026201884 0.0627456506093 0.0564569632212 0.00522065162659 0.0119339625041 0.011114358902 0.0112803777059 0.0114169915517 0.0116993586222
1048601 23 (2, 11) 0.0937860012054 0.0722466309865 0.0846080780029 0.00492262840271 0.0106489658356 0.0106236934662 0.0105279286702 0.0115332603455 0.011695543925
1048601 25 (1, 1) 0.00801634788513 0 0.0997120539347 0.00124192237854 0.000957568486532 0.00145840644836 0.00144704182943 0 0
1048601 27 (2, 18) 0.122280359268 0.0799170335134 0.094043970108 0.00948357582092 0.0160431067149 0.0160157680511 0.0158337752024 0.0168201128642 0.0189654032389
1048601 29 (1, 28) 0.0121782620748 0 0.116499026616 0.0145745277405 0.0271190007528 0.0252096652985 0.0254150231679 0.0251185894012 0.0237622261047
1048601 31 (2, 6) 0.127365430196 0.087918361028 0.125939289729 0.00642498334249 0.00823601086934 0.0081954797109 0.00820366541545 0.0122056802114 0.0164733727773
1048601 37 (1, 18) 0.0145110289256 0 0.184493303299 0.0183409849803 0.028192281723 0.0275576909383 0.0272603034973 0.0303297042847 0.038534005483
1048601 41 (2, 40) 0.181946277618 0.139584700267 0.222185691198 0.0387156804403 0.0638179779053 0.0583513577779 0.0580163002014 0.0581343173981 0.0600609779358
1048601 43 (4, 42) 0.735597372055 0 0.266258716583 0.0586019357045 0.0707087516785 0.0683037439982 0.0658133824666 0.065541267395 0.0794069766998
1048601 47 (1, 46) 0.0220243136088 0 0.269690593084 0.0833356380463 0.0909173488617 0.0900120735168 0.0843827724457 0.0839615662893 0.103711366653
1048601 49 (4, 1) 0.988148371379 0 0.289018630981 0.00381207466125 0.00226060549418 0.00446637471517 0.00444666544596 0 0
1048601 53 (7, 13) 5.03345799446 0 0.373231649399 0.0297780036926 0.0328196684519 0.0312843322754 0.0313496589661 0.0431219736735 0.0714259942373
1048601 59 (12, 29) 17.0969809691 0 0.449172655741 0.0808653036753 0.0849060217539 0.0844930013021 0.0786996682485 0.0887330373128 0.12854329745
1048601 61 (3, 4) 0.851824045181 0 0.452269077301 0.0183730125427 0.0159813563029 0.0158400535583 0.0162026087443 0.0366810162862 0.0813740889231
1048601 67 (4, 66) 2.13916913668 0 0.589544296265 0.222151994705 0.209795792898 0.195226987203 0.190405686696 0.18953927358 0.254053433736
1048601 71 (4, 35) 2.4908349514 0 0.666520754496 0.141230980555 0.13885863622 0.135707934697 0.129016002019 0.143984635671 0.224623680115
