# ./benchmark.sh 17 5 2**10 2**10 2**10+2**5 2 1
# model name	: Intel(R) Xeon(R) CPU E5-4650 v2 @ 2.40GHz
# SageMath version 7.5.beta5, Release Date: 2016-12-01
# ffisom revision 02167f074dc8f8f84f0bf71565f7be5363db18cc
# command="import os; sys.path.append(os.getcwd()); from benchmark import *; benchmark_all(pbound=[5,2**10], nbound=[2**10,2**10+2**5], prime=2, loops=1, tmax=600, verbose=True, write=True, overwrite=False, fname=os.getcwd()+'/17.dat', )"
107 1051 (4, 525) 163.929484129 0 57.7116670609 1811.60747004 89.4680650234 63.5228219032 40.0532369614 42.7025179863 157.942428112
109 1031 (2, 1030) 31.7344880104 19.5586800575 51.8703131676 1811.98960495 145.09773016 87.786937952 60.4446530342 60.5429508686 101.226114988
109 1033 (1, 1032) 4.3490998745 0 54.6977431774 3424.18101096 138.463934898 84.213711977 59.9175078869 60.046517849 166.114482164
109 1039 (1, 1038) 4.39117908478 0 59.4259390831 3501.50759983 154.678645849 101.413465023 65.2565510273 67.0355811119 173.997323036
109 1049 (1, 1048) 4.54211187363 0 57.7202768326 1936.82251191 141.612668991 91.2954490185 62.7200040817 63.9254300594 149.682944059
109 1051 (1, 1050) 4.76688599586 0 58.9741110802 3658.350173 151.355931044 102.986935139 65.8623480797 66.3420689106 182.283287048
113 1031 (2, 515) 32.2303590775 19.9687361717 54.4163148403 893.327098131 88.4880058765 56.8294849396 36.5658919811 38.4313280582 111.205912113
113 1033 (4, 43) 160.304636002 0 53.5274040699 140.136444807 11.5884149075 4.93266391754 3.37694311142 6.90924119949 117.62846899
113 1039 (4, 173) 162.102427006 0 51.3511478901 572.782745123 37.7525320053 21.4114720821 13.6187131405 17.1857597828 127.303018093
113 1049 (2, 524) 33.1106081009 20.1862521172 53.8880610466 949.277587175 84.4878640175 58.5502679348 39.1278040409 40.2814128399 116.549982071
113 1051 (12, 350) 1922.7695179 0 56.2767150402 1200.14470482 63.9210150242 41.0417160988 26.4057269096 29.4483320713 144.91998601
127 1031 (2, 1030) 32.6432440281 20.3425111771 51.1872360706 1811.32542801 146.404139996 88.5567519665 61.6657369137 61.8130970001 130.875850916
127 1033 (1, 516) 4.49597501755 0 52.3293318748 1692.29700184 81.0790028572 55.2744300365 37.3699889183 40.278865099 146.263559103
127 1039 (4, 173) 165.447297096 0 56.9621210098 572.264064789 38.1702950001 21.5012359619 14.0312521458 18.6642210484 127.591667891
127 1049 (1, 1048) 4.70069098473 0 63.84126091 1933.38579392 142.296315908 91.2546880245 63.3987700939 63.6331198215 142.000180006
127 1051 (12, 350) 1967.64718103 0 55.0370550156 1200.19997787 64.8821659088 41.6508610249 27.0238130093 30.9054861069 145.031725883
131 1031 (1, 1030) 4.69376015663 0 61.2479259968 1815.96013021 157.087382793 91.4034180641 63.8012928963 62.8762168884 126.088452101
131 1033 (4, 344) 165.757784128 0 60.418817997 1123.93042707 63.1372067928 36.2959320545 25.1543540955 28.1606669426 143.016461849
131 1039 (4, 519) 167.755874872 0 65.6807911396 1730.61264396 98.691726923 64.6214680672 40.5574338436 43.0590069294 160.869452
131 1049 (2, 131) 34.3201479912 19.7178611755 60.4352269173 235.855274916 30.6895530224 15.1452450752 10.1314580441 13.2862710953 82.6779098511
131 1051 (12, 1050) 1993.47716904 0 64.3317961693 3655.42556 160.394883156 109.070533037 68.8978018761 69.2942340374 191.08839488
137 1031 (1, 103) 4.85782885551 0 56.4913861752 181.038938999 27.4983599186 11.8656849861 7.7533249855 10.80925107 57.5506448746
137 1033 (4, 516) 166.787058115 0 61.0072641373 1692.37142611 88.1785130501 56.6835310459 37.7658610344 40.1819868088 154.630082846
137 1039 (4, 1038) 169.086386919 0 56.3403010368 3498.77870297 163.196765184 105.327844143 67.2306141853 67.3355998993 183.718351126
137 1049 (1, 1048) 5.11785912514 0 59.0718729496 1936.75301409 150.58790493 93.4313127995 62.6224999428 62.5995709896 125.250827074
137 1051 (2, 210) 34.9496250153 22.7184820175 64.4922559261 717.12597394 47.6044919491 27.1390230656 16.9003829956 20.7258908749 144.138967991
139 1031 (2, 515) 33.4626910686 26.363296032 58.1238460541 874.784451008 95.773622036 58.8229608536 39.3979249001 41.082157135 126.037467957
139 1033 (4, 1032) 167.547218084 0 58.9028339386 3421.59727907 144.526728868 85.6383919716 59.8930900097 59.9753768444 173.064678192
139 1039 (4, 1038) 169.775367022 0 59.9520118237 3499.32059121 164.110126019 106.723448038 68.7134840488 68.8459768295 185.050050974
139 1049 (1, 1048) 5.25649595261 0 60.6727559566 1936.8797121 152.900152922 95.687306881 64.5461220741 64.5495419502 154.676953077
139 1051 (12, 150) 2021.80130386 0 63.213613987 513.180715084 37.7785189152 19.7956840992 12.9395070076 17.3743610382 140.762899876
149 1031 (2, 1030) 33.7885859013 29.3495080471 56.7006139755 1815.15859294 158.231164932 93.9533569813 64.7297918797 65.2656109333 138.019927025
149 1033 (2, 1032) 34.105027914 24.7278990746 56.847769022 3423.52900791 148.452194929 88.2785229683 62.1285870075 62.1231300831 175.856897116
149 1039 (4, 173) 171.989385128 0 78.0341119766 572.64812398 41.9585289955 21.8805990219 14.0812001228 18.3076579571 135.390221119
149 1049 (2, 524) 35.2621500492 30.5912189484 82.8961839676 974.325964928 93.9215312004 61.6482160091 40.7918319702 42.4934051037 81.5771350861
149 1051 (12, 210) 2051.62074518 0 71.259488821 717.231942177 47.9906010628 27.5024180412 17.3404319286 21.570168972 144.506136894
151 1031 (2, 206) 33.886469841 19.3409841061 56.482542038 367.820524216 47.4231507778 24.3691310883 16.5885639191 19.9146561623 97.9597709179
151 1033 (4, 129) 170.438102961 0 62.0820021629 419.923726797 28.5069060326 13.5535979271 9.30138802528 13.8635389805 127.706041098
151 1039 (2, 519) 34.5765459538 19.8274741173 67.3039839268 1731.16089702 100.51962018 65.8822529316 42.247893095 45.148802042 161.619527102
151 1049 (2, 1048) 35.2657649517 33.2543811798 64.5820560455 1939.46952891 155.63297987 95.6625721455 65.6872749329 65.6937708855 158.713575125
151 1051 (6, 350) 449.355620861 0 69.2995820045 1201.078686 71.3505609035 43.6757102013 28.7651109695 32.5229868889 155.104305029
157 1031 (2, 515) 34.3585720062 22.0534439087 64.2510528564 894.592489958 97.0585870743 59.7067000866 40.5280969143 42.3638927937 118.648817062
157 1033 (1, 1032) 5.02111506462 0 57.5733339787 3424.24146223 147.694960833 87.2766690254 62.1715018749 62.1862080097 174.787377834
157 1039 (2, 1038) 34.7521150112 22.5562200546 78.1318528652 3501.89994597 164.998141766 105.743688107 68.4006259441 68.4502618313 184.408068895
157 1049 (1, 1048) 5.3149600029 0 61.2151489258 1940.83841991 155.083082914 96.931137085 66.1299219131 66.1017510891 155.78635788
157 1051 (12, 175) 2076.16764092 0 62.0545978546 598.868501186 42.3621430397 23.1585559845 15.1467359066 19.88692379 142.623553991
163 1031 (1, 1030) 5.05508089066 0 60.5538609028 1816.15337205 157.144721031 91.8492479324 62.6796348095 62.85044384 119.274878979
163 1033 (1, 129) 5.14203095436 0 69.2416679859 420.371692896 28.481030941 13.4400699139 9.11650490761 13.1859960556 127.830494881
163 1039 (4, 1038) 175.970094919 0 63.891931057 3501.35445213 166.339777946 104.842138052 67.1924450397 67.2085390091 183.270441055
163 1049 (2, 262) 35.7627289295 20.5608530045 63.5324780941 465.743498087 54.8886950016 31.6471819878 21.7821900845 24.913244009 99.6017680168
163 1051 (3, 25) 92.017772913 0 74.9339771271 86.3642959595 10.4669940472 3.57111597061 2.23706293106 6.77125906944 129.342720985
167 1031 (1, 1030) 5.03802800179 0 65.9899258614 1815.84971404 159.659122944 93.0783340931 64.1827430725 64.2766051292 152.730319977
167 1033 (4, 129) 174.107939959 0 61.3706178665 420.408483028 29.2813060284 13.6219639778 9.30892086029 13.852643013 127.67930603
167 1039 (4, 519) 176.229048014 0 61.5179569721 1732.05404806 103.872353077 66.7434160709 42.8754220009 45.6779658794 162.588722944
167 1049 (1, 131) 5.32757592201 0 64.0529198647 224.815582037 32.0732359886 15.5141298771 10.7261359692 14.3480741978 86.4885978699
167 1051 (3, 210) 92.5035121441 0 67.6664700508 717.719051123 49.0743260384 27.7499790192 17.7059650421 22.286935091 144.754475117
173 1031 (1, 1030) 4.93662881851 0 56.841837883 1818.72276092 158.346114874 92.9808189869 63.6141560078 63.5392670631 137.698754787
173 1033 (4, 1032) 175.131770134 0 64.2760732174 3442.66617703 156.143785 93.6927578449 66.1578249931 65.3566358089 180.164340973
