# model name	: Intel(R) Xeon(R) CPU E5-2620 v2 @ 2.10GHz
# SageMath version 7.4, Release Date: 2016-10-18
# 8afd80bc6921e4223fb761fec93f3f7e4d61f8a6
# import os; sys.path.append(os.getcwd()); from benchmark import *; benchmark_all(pbound=[2**10,2**11], nbound=[3,2**8], prime=2, loops=10, verbose=True, write=True, fname=os.getcwd()+'/03.dat')
1049 193 (1, 3) 0.1628 0 2.532 0.138 0.0596000000001 0.0484 0.0451999999997 1.3876
1049 197 (9, 98) 35.2904 0 5.7632 3.5348 1.0456 0.978 0.7868 2.1212
1049 199 (4, 198) 5.6864 0 2.7416 7.6664 2.0028 1.9768 1.5616 2.8348
1049 211 (5, 210) 10.6456 0 2.778 9.478 2.4208 2.2888 1.7756 3.3344
1049 223 (4, 74) 7.424 0 3.5416 3.8052 1.1588 1.0816 0.8816 2.83
1049 227 (6, 113) 19.4344 0 3.724 5.9064 1.6468 1.5564 1.248 3.226
1049 229 (12, 228) 98.67 0 5.8284 12.4884 2.8912 2.7952 2.224 4.1488
1049 233 (2, 29) 1.762 1.2992 3.6116 1.0788 0.438 0.3704 0.2976 1.8868
1049 239 (2, 119) 1.8464 1.2476 3.8784 4.548 1.9648 1.9352 1.5148 2.6416
1049 241 (6, 80) 21.828 0 3.6444 4.9032 1.296 1.1584 0.9536 3.3724
1049 243 (2, 162) 1.9504 1.2372 3.878 6.0512 3.8544 4.0352 3.4784 5.112
1049 251 (1, 125) 0.2952 0 5.8044 5.7308 3.2384 2.942 2.8196 4.2192
1051 3 (1, 1) 0.00280000000021 0 0.0196 0.000799999999799 0.0 0.0 0 0
1051 5 (2, 1) 0.0367999999999 0.0128000000001 0.0196 0.000800000000163 0.000399999999718 0.0 0 0
1051 7 (1, 1) 0.00280000000021 0 0.0323999999997 0.000800000000163 0.0 0.000399999999718 0 0
1051 9 (1, 3) 0.00280000000021 0 0.0347999999998 0.00159999999996 0.00120000000024 0.00159999999996 0.00159999999996 0.00159999999996
1051 11 (1, 10) 0.00360000000001 0 0.0248 0.00119999999988 0.00280000000021 0.00279999999984 0.00200000000004 0.00240000000013
1051 13 (1, 12) 0.00200000000041 0 0.0292000000001 0.00200000000004 0.00280000000021 0.00400000000009 0.00599999999977 0.00640000000021
1051 17 (6, 16) 0.158 0 0.0324000000001 0.00400000000009 0.0103999999999 0.0100000000002 0.00959999999977 0.0112000000001
1051 19 (5, 9) 0.158 0 0.0808000000001 0.00439999999981 0.00840000000026 0.00919999999969 0.00840000000026 0.0111999999997
1051 23 (1, 11) 0.00639999999985 0 0.0608 0.00560000000005 0.0119999999999 0.0128000000001 0.0116000000002 0.0127999999997
1051 25 (3, 1) 0.1288 0 0.082 0.00159999999996 0.00119999999988 0.00200000000004 0 0
1051 27 (1, 9) 0.00999999999985 0 0.0428 0.00680000000029 0.00839999999989 0.00639999999985 0.00640000000021 0.0135999999999
1051 29 (1, 7) 0.00880000000034 0 0.0759999999998 0.00639999999985 0.0100000000002 0.00999999999985 0.0103999999999 0.0155999999999
1051 31 (10, 15) 1.1068 0 0.1272 0.0135999999999 0.0208000000002 0.0227999999999 0.0196 0.0196
1051 37 (4, 36) 0.2644 0 0.1632 0.0351999999999 0.0492000000002 0.0559999999998 0.0512000000002 0.0599999999999
1051 41 (2, 40) 0.1028 0.0532000000003 0.0831999999999 0.0279999999999 0.0360000000001 0.0371999999999 0.0331999999999 0.0392
1051 43 (2, 42) 0.0903999999999 0.0700000000001 0.1464 0.0624 0.0727999999999 0.0788 0.0704000000002 0.0703999999998
1051 47 (6, 23) 0.786 0 0.164 0.0299999999999 0.0315999999999 0.0328000000005 0.0284 0.0579999999998
1051 49 (4, 7) 0.41 0 0.124 0.0112000000001 0.0163999999997 0.0172000000002 0.0167999999998 0.0448000000004
1051 53 (2, 13) 0.1196 0.0704000000002 0.1244 0.0163999999997 0.0192000000003 0.0199999999997 0.0184000000001 0.034
1051 59 (12, 29) 6.0056 0 0.2812 0.0892 0.0871999999999 0.0952000000001 0.0568000000003 0.1108
1051 61 (6, 6) 1.4468 0 0.3272 0.0168000000005 0.0175999999999 0.0139999999999 0.0123999999996 0.0576000000001
1051 67 (2, 66) 0.1968 0.1984 0.2008 0.2372 0.2124 0.2 0.1056 0.2012
1051 71 (1, 5) 0.0204000000002 0 0.3708 0.0276000000005 0.0267999999996 0.0272000000001 0.0256000000001 0.1196
1051 73 (1, 72) 0.0224000000002 0 0.4304 0.2596 0.1468 0.174 0.2228 0.322
1051 79 (1, 6) 0.0335999999999 0 0.4708 0.0284 0.0199999999997 0.0292000000001 0.0308000000001 0.14
1051 81 (2, 27) 0.2516 0.1608 0.3116 0.1052 0.0667999999998 0.0764000000003 0.0755999999998 0.1516
1051 83 (1, 82) 0.0255999999998 0 0.3712 0.3448 0.202 0.2696 0.3004 0.2976
1051 89 (1, 44) 0.0319999999996 0 0.436 0.1812 0.1344 0.2392 0.2004 0.2268
1051 97 (4, 12) 1.7376 0 1.822 0.0768 0.0468000000001 0.0691999999999 0.0651999999998 0.3856
1051 101 (3, 20) 0.9552 0 0.8356 0.1936 0.1252 0.152 0.126 0.2644
1051 103 (6, 102) 3.848 0 2.0844 0.9484 0.3608 0.3636 0.4036 0.5008
1051 107 (6, 106) 4.57 0 0.8768 1.2752 0.4752 0.5936 0.472 0.742
1051 109 (5, 108) 3.6164 0 2.3064 1.08 0.5604 0.6092 0.4204 0.7152
1051 113 (2, 112) 0.6464 0.3852 0.9852 0.816799999999 0.4356 0.4244 0.3588 0.4984
1051 121 (1, 110) 0.0567999999999 0 0.9236 1.218 0.7704 1.0556 0.6416 1.0204
1051 125 (9, 5) 12.4512 0 0.9492 0.0671999999999 0.0368000000002 0.0351999999995 0.0312000000002 0.3944
1051 127 (4, 63) 2.148 0 1.0032 0.8368 0.3696 0.38 0.3116 0.6868
1051 131 (3, 65) 1.2768 0 1.0724 0.8552 0.3604 0.348 0.2908 0.7068
1051 137 (1, 136) 0.0732 0 1.214 2.0808 0.7764 0.7484 0.6316 1.0744
1051 139 (2, 69) 0.594 0.4284 1.1464 1.068 0.452 0.4468 0.3712 0.876
1051 149 (2, 148) 0.696 0.4332 1.4004 2.75 0.9648 0.9404 0.7832 1.338
1051 151 (1, 75) 0.0923999999999 0 1.4404 1.44 0.5628 0.5536 0.4564 1.0868
1051 157 (10, 39) 26.8504 0 3.9888 0.8172 0.3216 0.3008 0.38 0.9876
1051 163 (4, 162) 3.8712 0 3.6672 3.7668 1.2212 1.2004 1.0064 1.684
1051 167 (7, 83) 13.5272 0 3.6216 2.164 0.7204 0.7072 0.5744 1.3812
1051 169 (6, 156) 9.9144 0 1.7172 3.7772 1.0988 1.274 1.0684 1.7796
1051 173 (1, 86) 0.1252 0 1.7464 1.4556 0.772 0.7652 0.6168 1.1464
1051 179 (1, 89) 0.136 0 1.9648 1.7052 0.838 0.8212 0.6632 1.4268
1051 181 (2, 20) 1.03 0.7044 1.9328 0.6028 0.2308 0.2076 0.1744 1.2904
1051 191 (2, 95) 1.1424 0.8088 2.1956 2.2436 1.0664 1.0736 0.8492 1.5312
1051 193 (4, 96) 5.266 0 4.4888 3.2244 0.9672 0.89 0.7388 2.0296
1051 197 (6, 196) 13.8724 0 5.8984 7.2672 1.9092 1.8052 1.4632 2.7056
1051 199 (4, 99) 5.6556 0 2.4744 3.7184 1.1348 1.0904 0.878800000001 2.2536
1051 211 (10, 210) 53.4852 0 3.1152 9.4324 2.3464 2.2892 1.7844 3.2572
1051 223 (4, 74) 7.3252 0 3.1712 3.7936 1.1596 1.0868 0.8944 2.8032
1051 227 (24, 226) 941.9188 0 7.7288 12.0684 2.8904 2.7828 2.192 4.044
1051 229 (3, 6) 4.13 0 7.4732 0.3676 0.1396 0.1116 0.0943999999996 2.212
1051 233 (1, 232) 0.2548 0 3.5616 8.53 3.05 2.9152 2.3072 2.8992
1051 239 (2, 238) 1.836 1.332 3.6536 10.0128 3.4928 3.5772 2.716 3.6576
1051 241 (6, 5) 21.9448 0 4.3216 0.364 0.15 0.12 0.103200000001 2.5364
1051 243 (1, 81) 0.2728 0 7.6908 2.854 1.372 1.4188 1.2164 3.0168
1051 251 (2, 50) 2.088 1.4468 3.8912 2.1804 0.914800000001 0.8376 0.6664 2.0108
1061 3 (1, 2) 0.0015999999996 0 0.00600000000049 0.000799999999435 0.000400000000081 0.000400000000081 0.0 0.000400000000081
1061 5 (1, 1) 0.00160000000033 0 0.0167999999998 0.000400000000081 0.0 0.000400000000081 0 0
1061 7 (6, 3) 0.0459999999999 0 0.00679999999993 0.000400000000081 0.000399999999354 0.000800000000163 0.000800000000163 0.000800000000163
1061 9 (1, 2) 0.00199999999968 0 0.0264000000003 0.000800000000163 0.000799999999435 0.000800000000163 0.000800000000163 0.000800000000163
1061 11 (1, 5) 0.00199999999968 0 0.0123999999996 0.00120000000024 0.00120000000024 0.0015999999996 0.00160000000033 0.0015999999996
1061 13 (6, 4) 0.0784 0 0.0144 0.00160000000033 0.00119999999952 0.00160000000033 0.00120000000024 0.00199999999968
1061 17 (2, 16) 0.0396000000001 0.0175999999999 0.0212 0.00279999999984 0.00560000000041 0.00559999999969 0.00480000000025 0.00639999999985
1061 19 (10, 9) 0.2868 0 0.0279999999999 0.00279999999984 0.00480000000025 0.00479999999952 0.00440000000017 0.00639999999985
1061 23 (1, 11) 0.00400000000009 0 0.0324000000001 0.00360000000001 0.00639999999985 0.00720000000001 0.00599999999977 0.00720000000001
1061 25 (4, 5) 0.1092 0 0.0623999999989 0.00319999999992 0.00360000000001 0.00319999999992 0.00319999999992 0.00760000000009
1061 27 (1, 6) 0.00480000000025 0 0.0468000000001 0.00360000000001 0.00400000000009 0.00439999999944 0.00440000000017 0.00800000000017
1061 29 (4, 4) 0.1344 0 0.0468000000001 0.00360000000001 0.00400000000009 0.00400000000009 0.00400000000009 0.00999999999985
1061 31 (5, 15) 0.2144 0 0.0847999999998 0.00919999999969 0.0152000000002 0.0156000000003 0.0108 0.0167999999998
1061 37 (4, 18) 0.2056 0 0.0976000000002 0.0136000000006 0.0175999999999 0.0175999999999 0.0163999999997 0.0268000000004
1061 41 (1, 20) 0.00720000000001 0 0.110000000001 0.0139999999999 0.0219999999994 0.0228000000003 0.0203999999998 0.0276000000005
1061 43 (1, 42) 0.00800000000017 0 0.0916000000005 0.0427999999993 0.0412000000004 0.0419999999998 0.0364000000001 0.0504000000001
1061 47 (2, 23) 0.1036 0.0619999999995 0.1112 0.0292000000001 0.0300000000003 0.0315999999999 0.0271999999997 0.0488000000005
1061 49 (1, 21) 0.00999999999985 0 0.116800000001 0.0260000000002 0.0351999999992 0.0371999999996 0.0336000000003 0.0580000000002
1061 53 (2, 1) 0.116800000001 0.0667999999998 0.126 0.00199999999968 0.00160000000033 0.00279999999984 0 0
1061 59 (4, 2) 0.4376 0 0.1948 0.00880000000034 0.00599999999977 0.00640000000058 0.00599999999977 0.0464
1061 61 (1, 20) 0.0147999999994 0 0.2272 0.0444000000003 0.0392 0.0400000000001 0.0347999999998 0.0803999999996
1061 67 (4, 33) 0.5476 0 0.2056 0.1036 0.0628000000004 0.0651999999995 0.0544000000002 0.112
1061 71 (8, 70) 2.6828 0 0.276399999999 0.2504 0.1388 0.1364 0.113600000001 0.1764
1061 73 (4, 72) 0.6636 0 0.2452 0.2576 0.142000000001 0.1412 0.120800000001 0.188799999999
1061 79 (1, 78) 0.0227999999996 0 0.372 0.358 0.1804 0.186799999999 0.1532 0.2412
1061 81 (1, 18) 0.0248000000007 0 0.37 0.0459999999999 0.0404000000002 0.0455999999998 0.0379999999997 0.0792000000001
1061 83 (2, 41) 0.2296 0.1584 0.304 0.142000000001 0.111599999999 0.1144 0.0952000000005 0.161599999999
1061 89 (2, 88) 0.2644 0.1704 0.352800000001 0.3588 0.227600000001 0.232 0.1916 0.2648
1061 97 (1, 12) 0.0340000000004 0 0.5572 0.0767999999996 0.0452000000005 0.0431999999993 0.0380000000005 0.2164
1061 101 (1, 100) 0.0387999999999 0 1.624 0.7568 0.322 0.3188 0.2644 0.4308
1061 103 (6, 34) 3.2608 0 2.2372 0.268 0.1368 0.1344 0.1128 0.3104
1061 107 (2, 106) 0.3696 0.2304 0.6516 0.9312 0.386 0.388 0.3172 0.511599999999
1061 109 (5, 27) 2.4912 0 2.2316 0.2416 0.1204 0.1148 0.0983999999997 0.3284
1061 113 (2, 8) 0.4016 0.23 0.8016 0.0563999999998 0.0436000000002 0.0411999999997 0.0360000000001 0.2292
1061 121 (3, 55) 1.0224 0 0.9176 0.592000000001 0.2448 0.272 0.2244 0.528
1061 125 (2, 25) 0.4804 0.3084 0.9912 0.1908 0.1068 0.118799999999 0.0920000000006 0.2824
1061 127 (1, 126) 0.0624000000003 0 0.9284 1.7148 0.6756 0.6988 0.5604 0.9088
1061 131 (1, 65) 0.0664000000004 0 0.968799999999 0.5688 0.3564 0.3512 0.2924 0.4752
1061 137 (3, 136) 1.3668 0 3.0848 2.0244 0.7756 0.7536 0.6504 1.0748
1061 139 (4, 138) 2.5692 0 1.1368 2.1824 0.8128 0.804000000001 0.6616 1.1972
1061 149 (8, 148) 14.3512 0 2.9052 2.7528 0.952 0.9344 0.763200000001 1.3228
1061 151 (2, 15) 0.7068 0.4608 1.2504 0.2992 0.1152 0.1096 0.0856 0.735600000001
1061 157 (10, 156) 26.5256 0 1.4376 3.356 1.1172 1.1372 0.8932 1.584
1061 163 (4, 81) 3.7976 0 3.5084 1.8248 0.639999999999 0.6164 0.5008 1.2732
1061 167 (7, 166) 13.8268 0 3.15 4.1588 1.2832 1.2772 1.0164 1.7756
1061 169 (2, 52) 0.8952 0.6072 1.524 1.2304 0.368 0.3872 0.3184 1.1628
1061 173 (2, 43) 0.929599999999 0.6428 1.7884 0.6948 0.3904 0.3668 0.3036 0.764399999999
1061 179 (2, 178) 1.008 0.647999999999 2.0716 4.2184 2.1836 2.1892 1.8324 2.034
1061 181 (1, 30) 0.1392 0 2.7032 1.0864 0.424000000001 0.4392 0.2788 1.6996
1061 191 (1, 190) 0.2892 0 3.2512 5.9836 2.5824 2.8324 1.8688 3.5
1061 193 (4, 96) 6.6384 0 5.822 4.0492 1.3456 1.0396 0.939599999999 2.8268
1061 197 (18, 49) 183.89 0 4.7436 1.7576 0.5348 0.467600000001 0.388 1.804
1061 199 (2, 99) 1.266 0.785999999999 2.3752 3.762 1.1092 1.0672 0.8516 2.376
1061 211 (5, 105) 10.7424 0 2.9164 4.552 1.2584 1.2112 0.9544 2.5596
1061 223 (4, 37) 7.4388 0 5.8356 1.934 0.5772 0.5132 0.524800000001 2.3928
1061 227 (2, 226) 1.7648 1.582 3.748 12.2108 3.0248 2.7516 2.1576 4.0016
1061 229 (4, 76) 8.0324 0 3.2804 4.042 1.1252 1.0224 0.8428 3.0196
1061 233 (1, 116) 0.2748 0 6.982 4.12 1.7152 1.6716 1.3472 2.346
1061 239 (1, 238) 0.2656 0 7.5464 9.7224 3.3844 3.4656 2.588 4.158
1061 241 (6, 60) 21.9204 0 7.0036 3.6328 0.9684 0.842400000001 0.698 3.1316
1061 243 (2, 54) 1.9556 1.35 7.06 2.3368 0.9848 0.8364 0.7556 3.6288
1061 251 (2, 250) 2.9708 2.1896 5.5728 14.3924 4.876 5.1748 3.798 5.9232
1063 3 (2, 1) 0.0284 0.0116000000002 0.00759999999937 0.000799999999435 0.0 0.0 0 0
1063 5 (2, 4) 0.0380000000005 0.0144 0.00639999999985 0.000800000000163 0.000799999999435 0.000400000000081 0.000800000000163 0.000800000000163
1063 7 (4, 2) 0.0559999999998 0 0.0104000000007 0.0015999999996 0.000800000000163 0.000400000000081 0.000800000000163 0.000800000000163
1063 9 (2, 1) 0.0492000000006 0.0203999999998 0.0123999999996 0.000400000000081 0.000400000000081 0.000400000000081 0 0
1063 11 (2, 10) 0.0572 0.0127999999997 0.0112000000001 0.00160000000033 0.00239999999976 0.00239999999976 0.00280000000057 0.00239999999976
1063 13 (4, 6) 0.0567999999999 0 0.0139999999999 0.00120000000024 0.00200000000041 0.00199999999968 0.00200000000041 0.00239999999976
1063 17 (3, 8) 0.0624000000003 0 0.0207999999999 0.00199999999968 0.00400000000009 0.00679999999993 0.00639999999985 0.00800000000017
1063 19 (5, 2) 0.1488 0 0.0543999999994 0.00280000000057 0.00279999999984 0.00319999999992 0.00319999999992 0.00679999999993
1063 23 (2, 22) 0.0724000000002 0.0400000000001 0.0531999999999 0.00879999999961 0.0152000000002 0.0163999999997 0.0196000000004 0.0199999999997
1063 25 (4, 20) 0.1764 0 0.0579999999994 0.00679999999993 0.0108 0.0116000000002 0.0103999999999 0.0132000000005
1063 27 (5, 3) 0.1868 0 0.0712 0.00400000000009 0.00560000000041 0.00599999999977 0.0051999999996 0.0144
1063 29 (2, 28) 0.0904000000002 0.0347999999998 0.0440000000002 0.0127999999997 0.018 0.0184000000001 0.0168000000005 0.0199999999997
1063 31 (5, 15) 0.2036 0 0.0543999999994 0.00920000000042 0.0195999999996 0.0204000000005 0.0147999999994 0.0268000000004
1063 37 (2, 6) 0.1068 0.0760000000002 0.132 0.0103999999992 0.0135999999999 0.0132000000005 0.0116000000002 0.0279999999992
1063 41 (2, 8) 0.1036 0.0540000000001 0.0823999999993 0.00720000000001 0.0100000000006 0.0103999999999 0.00919999999969 0.0196000000004
1063 43 (2, 21) 0.0951999999997 0.0523999999998 0.1348 0.0332000000002 0.0464 0.0372000000003 0.0235999999997 0.0708000000006
1063 47 (3, 46) 0.281600000001 0 0.1868 0.0976000000002 0.0867999999995 0.0980000000003 0.0731999999996 0.068
1063 49 (4, 14) 0.4144 0 0.1788 0.0256000000001 0.0279999999999 0.0292000000009 0.0271999999997 0.0728000000003
1063 53 (1, 52) 0.0204000000005 0 0.2484 0.126 0.108 0.0671999999999 0.0579999999994 0.0764000000003
1063 59 (12, 1) 5.174 0 0.3364 0.00239999999976 0.00240000000049 0.00679999999993 0 0
1063 61 (1, 60) 0.0156000000003 0 0.2456 0.2452 0.104 0.1024 0.0847999999998 0.1404
1063 67 (1, 22) 0.0268000000011 0 0.290399999999 0.0576000000001 0.0472000000002 0.0479999999996 0.0412000000004 0.1056
1063 71 (8, 70) 3.1404 0 0.4548 0.3004 0.1452 0.1472 0.136799999999 0.3476
1063 73 (2, 18) 0.2992 0.1652 0.25 0.0572 0.0468000000001 0.0456000000006 0.0403999999995 0.158
1063 79 (2, 39) 0.268 0.1616 0.282799999999 0.224 0.1116 0.1216 0.0976000000002 0.2016
1063 81 (5, 9) 1.6764 0 0.4932 0.0563999999998 0.0383999999998 0.0415999999997 0.0364000000001 0.2056
1063 83 (1, 82) 0.0368000000002 0 0.43 0.2948 0.206 0.206 0.1752 0.2104
1063 89 (1, 44) 0.0288 0 0.4528 0.1712 0.1356 0.1368 0.118 0.25
1063 97 (4, 24) 1.5752 0 0.5944 0.1812 0.1536 0.116 0.0743999999999 0.2872
1063 101 (2, 100) 0.388 0.2196 0.898 1.0484 0.3848 0.4332 0.3008 0.6584
1063 103 (6, 51) 3.9312 0 0.857999999999 0.5456 0.3432 0.3152 0.2084 0.384
1063 107 (3, 53) 1.1696 0 0.8764 0.566 0.342000000001 0.3464 0.3208 0.5448
1063 109 (2, 18) 0.503199999999 0.2696 1.0328 0.217599999999 0.1192 0.1584 0.1284 0.503599999999
1063 113 (1, 112) 0.0484000000004 0 2.3512 0.8012 0.434 0.6136 0.3588 0.536399999999
1063 121 (6, 110) 5.7268 0 2.6264 1.372 0.5904 0.8472 0.437999999999 1.0184
1063 125 (2, 100) 0.7304 0.4776 1.2532 1.194 0.6128 0.8828 0.5644 0.6844
1063 127 (1, 21) 0.0612000000008 0 1.4036 0.3984 0.210400000001 0.2332 0.2192 0.721999999999
1063 131 (1, 65) 0.1224 0 1.2376 0.696 0.4376 0.464 0.41 0.8952
1063 137 (3, 136) 1.8208 0 2.9132 2.3252 1.1728 1.22 0.962 1.2832
1063 139 (4, 138) 3.5556 0 1.2852 2.7896 1.0552 1.2492 1.0584 1.436
1063 149 (8, 74) 14.1608 0 1.408 1.3488 0.53 0.516800000001 0.4276 1.0568
1063 151 (6, 150) 7.4836 0 1.334 3.0036 1.0664 1.0476 0.8344 1.4112
1063 157 (5, 39) 5.5588 0 1.6008 0.8184 0.321200000001 0.312799999999 0.3012 1.0248
1063 163 (4, 9) 3.708 0 3.0208 0.2092 0.0984000000004 0.0860000000001 0.0743999999999 0.8732
1063 167 (7, 83) 13.5772 0 4.24 2.022 0.7244 0.726 0.589600000001 1.4024
1063 169 (4, 78) 3.9688 0 4.3224 1.874 0.593599999999 0.63 0.520400000001 1.374
1063 173 (2, 86) 0.9504 0.6216 1.6752 1.5156 0.7844 0.7768 0.628400000001 1.3064
1063 179 (1, 89) 0.1352 0 1.9152 1.5992 0.8652 0.8468 0.7032 1.3336
1063 181 (3, 180) 2.4872 0 2.0248 5.4864 1.5976 1.5988 1.2836 2.2236
1063 191 (2, 95) 1.162 0.8776 3.312 2.674 1.342 1.3272 0.9584 2.2724
1063 193 (4, 96) 7.596 0 2.9408 4.096 1.36 1.1416 1.0872 2.5188
1063 197 (3, 196) 3.9804 0 5.5516 9.0884 2.5004 2.3196 1.8728 3.286
1063 199 (4, 198) 7.144 0 6.3776 9.2996 2.5452 2.87 2.14 3.8492
1063 211 (5, 70) 14.0172 0 6.2976 3.0164 0.885200000001 0.8016 0.6636 2.2816
1063 223 (12, 37) 92.0356 0 3.17 1.9184 0.5888 0.538399999999 0.4264 2.3668
1063 227 (6, 113) 19.2612 0 3.412 6.2352 1.6532 1.564 1.2696 3.2472
1063 229 (3, 114) 4.0848 0 3.5296 6.1004 1.6808 1.5908 1.2872 3.3484
1063 233 (1, 58) 0.2496 0 5.8532 1.9252 0.900000000001 0.7948 0.6796 1.8584
1063 239 (1, 34) 0.266 0 6.566 1.2552 0.6304 0.5656 0.4572 2.132
1063 241 (1, 240) 0.273599999999 0 3.8044 14.9944 3.2912 3.1144 2.442 4.7184
1063 243 (1, 27) 0.27 0 3.8816 0.9652 0.4852 0.468 0.386799999999 1.7296
1063 251 (2, 250) 2.0656 1.688 4.3516 11.4116 3.9232 3.942 3.008 3.8184
1069 3 (2, 1) 0.0300000000003 0.00720000000001 0.0120000000003 0.000400000000081 0.0 0.0 0 0
1069 5 (2, 2) 0.0224000000002 0.00840000000026 0.0127999999997 0.000800000000163 0.000400000000081 0.000400000000081 0.0 0.000400000000081
1069 7 (1, 6) 0.0015999999996 0 0.0203999999998 0.000800000000163 0.000800000000163 0.00120000000024 0.000799999999435 0.000800000000163
1069 9 (1, 3) 0.00200000000041 0 0.0191999999995 0.00120000000024 0.000800000000163 0.00119999999879 0.000800000000163 0.00120000000024
1069 11 (2, 10) 0.0284 0.0135999999999 0.0127999999997 0.00120000000024 0.00280000000057 0.00279999999912 0.00240000000049 0.00280000000057
1069 13 (2, 3) 0.0504000000001 0.0155999999988 0.0144 0.00120000000024 0.00120000000024 0.00120000000024 0.00120000000024 0.00199999999895
1069 17 (2, 8) 0.0412000000011 0.0251999999993 0.0228000000003 0.00200000000041 0.00359999999928 0.00559999999969 0.00639999999985 0.00560000000114
1069 19 (10, 9) 0.3092 0 0.0540000000001 0.00279999999984 0.00480000000025 0.0051999999996 0.00480000000025 0.00959999999977
1069 23 (2, 22) 0.0567999999999 0.0252 0.0311999999998 0.00600000000049 0.0119999999995 0.0120000000003 0.0108 0.0116000000002
1069 25 (4, 10) 0.121200000001 0 0.0360000000001 0.00440000000017 0.0051999999996 0.00639999999985 0.00560000000041 0.00879999999961
1069 27 (1, 9) 0.00559999999969 0 0.0664000000004 0.00440000000017 0.00599999999977 0.00599999999977 0.00560000000041 0.00959999999977
1069 29 (1, 7) 0.00479999999952 0 0.0756000000001 0.00400000000009 0.00560000000041 0.00559999999969 0.00559999999969 0.0096000000005
1069 31 (10, 10) 0.732 0 0.0799999999996 0.00679999999993 0.0096000000005 0.0155999999995 0.00880000000034 0.0155999999995
1069 37 (2, 9) 0.0792000000001 0.0440000000002 0.0703999999998 0.00800000000017 0.00999999999985 0.00999999999985 0.00919999999969 0.0212
1069 41 (2, 8) 0.0860000000001 0.0491999999998 0.0772000000004 0.00679999999993 0.00919999999969 0.0100000000006 0.00839999999953 0.0207999999999
1069 43 (2, 6) 0.0936000000002 0.0523999999998 0.0847999999998 0.00840000000026 0.00800000000017 0.00839999999953 0.00760000000009 0.0256000000001
1069 47 (6, 46) 0.5968 0 0.1408 0.0763999999996 0.0552000000011 0.0567999999999 0.0491999999998 0.0679999999993
1069 49 (6, 42) 0.6764 0 0.1124 0.0616000000002 0.0464 0.0572 0.0500000000007 0.0712
1069 53 (14, 26) 4.8752 0 0.128800000001 0.0407999999996 0.0376000000004 0.0392 0.0332000000002 0.0608
1069 59 (4, 29) 0.4412 0 0.1648 0.0591999999997 0.0512000000002 0.0536 0.0455999999998 0.0832000000002
1069 61 (6, 12) 1.0332 0 0.1684 0.0279999999999 0.0244000000006 0.0248 0.0212 0.0671999999999
1069 67 (4, 11) 0.5468 0 0.1924 0.0311999999998 0.0264000000003 0.0263999999996 0.0232000000004 0.0839999999997
1069 71 (2, 35) 0.1804 0.1216 0.2332 0.1232 0.0811999999998 0.0832000000002 0.0712 0.139599999999
1069 73 (4, 72) 0.6516 0 0.3144 0.257200000001 0.1488 0.1464 0.1264 0.1944
1069 79 (4, 39) 0.76 0 0.2716 0.1744 0.106400000001 0.11 0.0907999999996 0.1876
1069 81 (1, 27) 0.0243999999999 0 0.325999999999 0.0748000000007 0.0507999999994 0.0560000000005 0.0471999999994 0.1048
1069 83 (2, 82) 0.2396 0.144 0.2952 0.2944 0.202 0.202 0.1724 0.1952
1069 89 (2, 1) 0.2552 0.1596 0.36 0.00360000000001 0.00319999999992 0.00880000000034 0 0
1069 97 (4, 48) 1.1648 0 2.0488 0.3132 0.1644 0.1588 0.136799999999 0.3052
1069 101 (6, 100) 3.098 0 1.7216 0.7456 0.326 0.3192 0.268 0.4324
1069 103 (2, 34) 0.3408 0.216 0.614400000001 0.268 0.14 0.137600000001 0.115199999999 0.3148
1069 107 (2, 2) 0.3728 0.2364 0.6804 0.0288 0.0175999999999 0.0171999999999 0.0167999999998 0.2392
1069 109 (5, 54) 2.5 0 0.6892 0.4852 0.233199999999 0.234400000001 0.2008 0.417599999999
1069 113 (1, 56) 0.0488000000005 0 0.7648 0.3776 0.2432 0.238800000001 0.2012 0.3944
1069 121 (6, 110) 4.628 0 2.8812 1.248 0.468 0.539200000001 0.427599999999 0.7056
1069 125 (1, 50) 0.0584000000003 0 3.0068 0.4108 0.2252 0.2524 0.205200000001 0.3844
1069 127 (4, 126) 2.2652 0 0.9888 1.7664 0.6844 0.702 0.6464 0.9312
1069 131 (1, 65) 0.0679999999993 0 1.0564 0.628 0.363599999999 0.356 0.304 0.5896
1069 137 (3, 136) 1.3576 0 2.8676 2.0276 0.7772 0.746 0.6324 1.0764
1069 139 (4, 3) 2.5736 0 1.2068 0.0631999999998 0.0344000000005 0.032 0.0299999999996 0.5572
1069 149 (8, 74) 14.1324 0 1.388 1.3444 0.5284 0.5168 0.427600000001 1.0252
1069 151 (6, 150) 7.5068 0 1.3192 2.9924 1.0656 1.064 0.846400000001 1.4268
1069 157 (10, 78) 26.9712 0 3.5812 1.6432 0.6388 0.633199999999 0.5144 1.2516
1069 163 (4, 81) 3.6948 0 1.5712 1.8252 0.656 0.630399999999 0.5196 1.2948
1069 167 (7, 166) 13.596 0 1.6764 4.2988 1.2972 1.3084 1.0512 1.82
1069 169 (4, 39) 3.9324 0 3.6496 0.9224 0.282 0.2996 0.2392 1.0912
1069 173 (2, 86) 0.944 0.646000000001 1.8736 1.566 0.7752 0.763999999999 0.62 1.29
