# ./benchmark.sh 02 2**9 2**10 5 2**8 2 3
# model name	: Intel(R) Xeon(R) CPU E5-4650 v2 @ 2.40GHz
# SageMath version 7.5.beta5, Release Date: 2016-12-01
# ffisom revision 02167f074dc8f8f84f0bf71565f7be5363db18cc
# command="import os; sys.path.append(os.getcwd()); from benchmark import *; benchmark_all(pbound=[2**9,2**10], nbound=[5,2**8], prime=2, loops=3, tmax=600, verbose=True, write=True, overwrite=False, fname=os.getcwd()+'/02.dat', )"
541 101 (3, 5) 0.636118888855 0 0.403346935908 0.0410577456156 0.0274093945821 0.0258559385935 0.0227921009064 0.045627673467 0.20143699646
541 103 (3, 51) 0.663758993149 0 0.408688942591 0.358849445979 0.189485390981 0.195284684499 0.156756242116 0.16946832339 0.333998362223
541 107 (3, 106) 0.714564641317 0 0.431250015895 0.911578655243 0.371843655904 0.3922560215 0.30307563146 0.302025238673 0.485245704651
541 109 (5, 9) 2.20278406143 0 0.492257356644 0.0785649617513 0.0493756930033 0.0482982794444 0.0405954519908 0.0665109157562 0.262224038442
541 113 (1, 112) 0.0409509340922 0 0.544215599696 0.739853620529 0.401200532913 0.394598007202 0.322121302287 0.320541302363 0.454588651657
541 121 (6, 110) 4.0914413929 0 0.557630777359 1.18851264318 0.408881664276 0.480166991552 0.372404734294 0.375838915507 0.641268968582
541 125 (1, 25) 0.0521119435628 0 0.598417202632 0.168692032496 0.130049943924 0.142479658127 0.117946942647 0.143638292948 0.323908646901
541 127 (4, 42) 1.87371309598 0 0.628749688466 0.50229771932 0.242799599965 0.252657651901 0.198242982229 0.225443998973 0.54248102506
541 131 (2, 130) 0.533471743266 0.400336265564 0.695423364639 1.17174466451 0.643899043401 0.615722020467 0.519615570704 0.519703944524 0.723558664322
541 137 (6, 68) 5.34752964973 0 0.769881645838 0.972508907318 0.39185500145 0.381368954976 0.315253655116 0.340530951818 0.765187740326
541 139 (2, 69) 0.54129242897 0.362304449081 0.778863986333 1.0480222702 0.416165351868 0.416451692581 0.334764639537 0.360364675522 0.806543270747
541 149 (8, 148) 12.134231329 0 0.984930038452 2.70251933734 0.916045427322 0.929613669713 0.730237007141 0.730001926422 1.25649730364
541 151 (3, 75) 1.45370173454 0 0.991998751958 1.40930096308 0.526087999344 0.538299004237 0.420335610708 0.45139169693 1.01022203763
541 157 (10, 156) 22.8862169584 0 1.02477534612 3.27844127019 1.07464996974 1.12568759918 0.854335069656 0.854151964188 1.46995536486
541 163 (2, 162) 0.742410024007 0.515429337819 1.14994136492 3.67520523071 1.13722062111 1.13981930415 0.89017033577 0.893873373667 1.55595334371
541 167 (7, 166) 11.6522229513 0 1.22977304459 4.08991098404 1.22234590848 1.28049373627 0.961543639501 0.959793011347 1.67276374499
541 169 (1, 52) 0.100802659988 0 1.25519903501 1.21264274915 0.355885028839 0.374070723852 0.305425961812 0.361824909846 1.1019513607
541 173 (1, 43) 0.104837020238 0 1.48247543971 0.689659357071 0.378456751506 0.360685666402 0.287207603455 0.338828325272 0.877951939901
541 179 (1, 89) 0.111536026001 0 1.34285306931 1.65701095263 0.780996640523 0.771607637405 0.601771672567 0.638472636541 1.2223862807
541 181 (3, 180) 2.19334022204 0 1.46956475576 5.36601829529 1.50996295611 1.5676967303 1.16914264361 1.16885272662 2.04763706525
541 191 (2, 38) 1.0227209727 0.673808018366 1.63423593839 0.833266735077 0.427840312322 0.420279661814 0.321190595627 0.390288750331 0.803151607513
541 193 (2, 192) 1.0571029981 0.689795970917 1.80613064766 6.51158277194 1.66508634885 1.56332993507 1.24753363927 1.2496240139 2.35414663951
541 197 (9, 196) 30.4429620107 0 1.83787520727 7.12375489871 1.79355223974 1.76231972377 1.35272169113 1.3486626943 2.4922563235
541 199 (2, 198) 1.11879165967 0.803237358729 1.76854904493 7.55837122599 1.90220268567 1.93600789706 1.43888266881 1.43516667684 2.59368594488
