# ./benchmark.sh 06 2**40 2**40+2**8 5 2**8 2 3
# model name	: Intel(R) Xeon(R) CPU E5-4650 v2 @ 2.40GHz
# SageMath version 7.5.beta5, Release Date: 2016-12-01
# ffisom revision 02167f074dc8f8f84f0bf71565f7be5363db18cc
# command="import os; sys.path.append(os.getcwd()); from benchmark import *; benchmark_all(pbound=[2**40,2**40+2**8], nbound=[5,2**8], prime=2, loops=3, tmax=600, verbose=True, write=True, overwrite=False, fname=os.getcwd()+'/06.dat', )"
1099511627803 125 (1, 100) 0.835678339005 0 12.0313316186 5.00142526627 2.19845326742 1.98911412557 2.09381302198 2.17011499405 2.54007697105
1099511627803 127 (4, 18) 36.5369150639 0 11.1492693424 1.57304771741 0.474211057027 0.43878142039 0.461776018143 0.942821661631 1.72017232577
1099511627803 131 (1, 130) 0.941910028458 0 12.0882820288 7.34800728162 3.11289429665 2.57544271151 2.85470573107 2.84976768494 3.36268734932
1099511627803 137 (6, 4) 115.483088652 0 12.4180143674 0.469662984212 0.137301047643 0.120312372843 0.160406589508 0.812731583913 1.8568157355
1099511627803 139 (4, 138) 45.6290802956 0 12.9143330256 15.651159366 3.71324928602 3.20979801814 3.42409865061 3.42928600311 4.53580705325
1099511627803 149 (4, 148) 53.8252060413 0 16.479941686 20.2790160974 4.38053297997 3.76171898842 4.0231376489 4.01620133718 5.38094059626
1099511627803 151 (3, 75) 28.1841742198 0 15.4718563557 10.388929685 2.64269534747 2.42057832082 2.45889965693 2.87292472521 4.32961901029
1099511627803 157 (10, 52) 538.612802029 0 18.3356680075 7.89959200223 1.86010948817 1.64923469226 1.70789567629 2.33508833249 4.00962630908
1099511627803 163 (2, 27) 13.093375206 7.83931803703 19.3211136659 4.50322421392 0.972992261251 0.825174013774 0.892277956009 1.75380563736 3.57458233833
1099511627803 167 (2, 166) 13.9455093543 9.1145456632 20.2677572568 31.4526766936 5.73420294126 5.03599802653 5.22265489896 5.21971329053 7.1518500646
1099511627803 169 (4, 78) 73.5863586267 0 24.0734506448 14.2539023558 6.43532633781 6.11128028234 6.25234142939 6.85502195358 8.89874299367
1099511627803 173 (1, 86) 1.81711427371 0 22.3435213566 10.0390299956 3.62868499756 3.2589507103 3.33297594388 3.84588837624 4.98770324389
1099511627803 179 (1, 178) 1.97739426295 0 23.8947963715 23.9314420223 6.70548868179 5.76855738958 6.06277879079 6.08367538452 6.89210939407
1099511627803 181 (2, 180) 16.7138269742 9.1370490392 24.0934347312 42.5739920139 6.83742117882 5.99103800456 6.1641459465 6.15191332499 8.64876325925
1099511627803 191 (2, 19) 19.101657788 11.9305086136 28.1791243553 2.59688703219 0.920384248098 0.82310962677 0.856835683187 2.14777429899 4.05732591947
1099511627803 193 (4, 64) 100.088388999 0 28.79591465 16.9596360524 2.96811469396 2.44774770737 2.64722728729 3.68459534645 6.90588029226
1099511627803 197 (9, 98) 707.668702126 0 33.8325209618 28.0666659673 4.85779364904 4.22323004405 4.368171374 5.17453296979 8.48765937487
1099511627803 199 (4, 11) 107.098602374 0 35.9300499757 3.31390968959 0.583415031433 0.457892020543 0.519477685293 2.10350934664 5.45531670252
1099511627803 211 (10, 1) 1127.840518 0 35.305975914 0.213681936264 0.099321603775 0.262984116872 0.261579672496 0 0
1099511627803 223 (6, 222) 366.238534093 0 40.0192240079 96.2554719448 11.7709569931 10.9517069658 10.5017143091 10.4994180202 15.265913566
1099511627803 227 (6, 226) 381.648599982 0 47.5759563446 100.372726361 11.7064987024 10.0955717564 10.2618983587 10.2550384204 15.2892110348
1099511627803 229 (1, 228) 3.58591938019 0 42.5217737357 103.820117076 11.9025082588 10.235180378 10.4050277074 10.4081927141 15.6042493184
1099511627803 233 (2, 232) 30.2565087477 20.3934003512 43.889201959 62.8796544075 12.7669476668 10.6763122876 11.0866087278 11.0702385902 13.7233166695
1099511627803 239 (2, 238) 32.2144280275 16.8306643963 50.5222437382 71.9575383663 13.9879244169 12.5788473288 12.1976586978 12.1789512634 14.9032343229
1099511627803 241 (3, 48) 85.7102080186 0 50.0578873158 24.1129496892 3.27535907427 2.7304113706 2.76533126831 4.88664563497 11.025951306
1099511627803 243 (1, 81) 4.04646595319 0 46.775267601 22.4746003946 4.03191033999 3.37803268433 3.48841532071 5.13360071182 6.17816559474
1099511627803 251 (1, 125) 4.41287398338 0 53.1369082928 41.6868773301 9.16010562579 8.48446496328 8.05176321665 9.34968630473 13.9030406475
1099511627831 5 (1, 1) 0.00357302029928 0 0.0258872509003 0.000867048899333 0.000305016835531 0.000263690948486 0.000267028808594 0 0
1099511627831 7 (2, 1) 0.0644690195719 0.041077375412 0.0315480232239 0.000679731369019 0.000404993693034 0.000442663828532 0.000435352325439 0 0
1099511627831 9 (2, 2) 0.0736850102743 0.0575793584188 0.0554120540619 0.00182731946309 0.00218407313029 0.0019793510437 0.00275230407715 0.00359519322713 0.00203132629395
1099511627831 11 (6, 1) 0.38413476944 0 0.0581572850545 0.00097393989563 0.000754594802856 0.000919898351034 0.000888268152873 0 0
1099511627831 13 (4, 12) 0.253536303838 0 0.0810310840607 0.00468762715658 0.0129739443461 0.0102059841156 0.0125917593638 0.0124835968018 0.010441382726
1099511627831 17 (6, 16) 0.922315994898 0 0.175409952799 0.00939830144246 0.0226973692576 0.0180863539378 0.0222673416138 0.0239462852478 0.0216579437256
1099511627831 19 (5, 18) 0.787785609563 0 0.192382017771 0.014484723409 0.0325131416321 0.0276973247528 0.03360358874 0.0315070152283 0.0277896722158
1099511627831 23 (2, 2) 0.196169694265 0.144587914149 0.222136656443 0.00523734092712 0.00621843338013 0.00648093223572 0.00859196980794 0.0169099171956 0.011159658432
1099511627831 25 (1, 5) 0.0250029563904 0 0.292532285055 0.00873637199402 0.0121423403422 0.0114480654399 0.0151269435883 0.0239423116048 0.0192430019379
1099511627831 27 (5, 6) 1.75575097402 0 0.331717332204 0.0121560096741 0.0159302552541 0.0140295823415 0.0180746714274 0.0282332897186 0.0236945947011
1099511627831 29 (2, 14) 0.302295366923 0.180979331334 0.387286027273 0.0215976238251 0.0414073467255 0.0363410313924 0.0432076454163 0.0496687889099 0.0410407384237
1099511627831 31 (10, 3) 11.4163049062 0 0.419073343277 0.0121627648671 0.0113749504089 0.0107192993164 0.0141073862712 0.0310643513997 0.0275359948476
1099511627831 37 (3, 9) 1.11110726992 0 0.628099362055 0.0346959431966 0.0380474726359 0.0335386594137 0.0403119723002 0.0622452894847 0.0593196551005
1099511627831 41 (2, 40) 0.584122657776 0.348666270574 0.814871311188 0.129599253337 0.168970108032 0.13663593928 0.16264796257 0.160967985789 0.130867322286
1099511627831 43 (4, 21) 2.95065466563 0 1.01978158951 0.108486970266 0.10683631897 0.0940407117208 0.107900381088 0.126991987228 0.131092945735
1099511627831 47 (3, 46) 1.91216619809 0 1.01182500521 0.322581768036 0.275867462158 0.241640090942 0.268409967422 0.269388039907 0.279703617096
1099511627831 49 (4, 7) 4.00123469035 0 1.08231298129 0.0481774012248 0.0349909464518 0.0302362442017 0.0418333212535 0.0872760613759 0.0996993382772
1099511627831 53 (2, 52) 0.995947599411 0.636624097824 1.42133259773 0.31934428215 0.334019263585 0.282622655233 0.322072903315 0.320663690567 0.281636953354
1099511627831 59 (2, 58) 1.281295379 0.776285568873 1.74540559451 0.690625429153 0.442674318949 0.385327657064 0.422223647436 0.421994606654 0.45078531901
1099511627831 61 (4, 60) 6.62133344014 0 1.91829156876 0.774514993032 0.469510714213 0.408422629038 0.45052131017 0.449893395106 0.486177364985
1099511627831 67 (4, 66) 8.12060570717 0 2.35482756297 1.03859059016 0.597194989522 0.499295632044 0.569897095362 0.568832317988 0.633992036184
1099511627831 71 (8, 35) 48.5755003293 0 2.80992833773 0.631838957469 0.377657651901 0.336437702179 0.373066345851 0.433973073959 0.51843436559
1099511627831 73 (1, 18) 0.230668306351 0 2.89370703697 0.336871703466 0.191052993139 0.16628130277 0.195880015691 0.301066319148 0.397736390432
1099511627831 79 (2, 26) 2.45812042554 1.52930005391 3.46322536469 0.620271285375 0.324373960495 0.298847595851 0.319711049398 0.443238973618 0.582770268122
1099511627831 81 (10, 18) 112.507146676 0 3.67850168546 0.425373872121 0.18016632398 0.154305299123 0.188608328501 0.331817070643 0.479141950607
1099511627831 83 (2, 82) 2.77542662621 1.54855370522 3.73116103808 1.47184157372 0.978406667709 0.823562939962 0.924053986867 0.919535636902 0.857150316238
1099511627831 89 (2, 44) 3.26650238037 1.99193469683 4.40525960922 0.846926689148 0.709138631821 0.629973252614 0.690761327744 0.789600690206 0.760075012843
1099511627831 97 (4, 12) 19.5674766699 0 5.42561904589 0.485719362895 0.185787995656 0.153214295705 0.187941710154 0.442732016246 0.746472597122
1099511627831 101 (6, 4) 56.2186500231 0 5.71991467476 0.207362890244 0.0782893498739 0.070449590683 0.0940372943878 0.409174283346 0.727322260539
1099511627831 103 (3, 102) 11.3676050504 0 7.06037028631 5.19558191299 1.72918446859 1.50942492485 1.62410632769 1.61800694466 1.96606771151
1099511627831 107 (2, 106) 4.95372629166 2.62659970919 6.88897426923 5.94777798653 1.87306292852 1.62458372116 1.74026473363 1.74087802569 2.11916208267
1099511627831 109 (5, 18) 44.0385587215 0 7.60044503212 1.00463700294 0.368857304255 0.328084309896 0.353141307831 0.693258285522 1.09079933167
1099511627831 113 (2, 14) 5.60214757919 3.18101763725 8.17488066355 0.431305726369 0.269377390544 0.23050236702 0.276216348012 0.617349704107 0.599334955215
1099511627831 121 (6, 11) 86.5375973384 0 9.44275601705 0.81599466006 0.211297671 0.179390668869 0.219606637955 0.6703256766 1.26029396057
1099511627831 125 (2, 25) 6.93853934606 3.91733241081 9.80579463641 1.0340060393 0.714640299479 0.657275994619 0.713332970937 1.11056772868 0.972272316615
1099511627831 127 (1, 21) 0.865995645523 0 10.3451360067 1.82621439298 0.550558328629 0.508215665817 0.546577056249 1.00957433383 1.76017196973
1099511627831 131 (2, 130) 7.82750487328 5.03545792898 11.6660633882 8.34399636587 3.13839308421 2.57989176114 2.88220858574 3.38746794065 3.30963762601
1099511627831 137 (2, 68) 8.64977327983 4.54917709033 13.9534053802 7.02190335592 1.99702699979 1.75333762169 1.88103636106 2.21165196101 3.25945266088
1099511627831 139 (4, 138) 45.5803690751 0 12.3548243046 15.662659963 3.7694466114 3.24031639099 3.49226792653 3.48120125135 4.568598032
1099511627831 149 (2, 1) 10.5730873744 6.53122170766 15.700510025 0.0890822410583 0.0474102497101 0.114393313726 0.114200353622 0 0
