# ./benchmark.sh 09 5 2**9 2**8 2**9 2 3
# model name	: Intel(R) Xeon(R) CPU E5-4650 v2 @ 2.40GHz
# SageMath version 7.5.beta5, Release Date: 2016-12-01
# ffisom revision 02167f074dc8f8f84f0bf71565f7be5363db18cc
# command="import os; sys.path.append(os.getcwd()); from benchmark import *; benchmark_all(pbound=[5,2**9], nbound=[2**8,2**9], prime=2, loops=3, tmax=600, verbose=True, write=True, overwrite=False, fname=os.getcwd()+'/09.dat', )"
7 499 (1, 498) 0.205753405889 0 3.58522550265 202.2313176 14.4513498147 12.4584652583 7.44880604744 7.46625097593 16.527879715
7 503 (2, 251) 1.99860493342 1.39856068293 0 101.92463398 8.70301691691 8.70338964462 5.08230304718 5.27241134644 14.7262303034
7 509 (2, 508) 2.0796696345 1.60511334737 2.56321104368 116.624224663 15.0662770271 13.3723129431 8.24757734934 8.28675699234 12.6653323174
11 257 (2, 64) 0.673469940821 0.477713664373 0.808976411819 3.9486442407 0.715313355128 0.558409929276 0.430240710576 0.476375977198 2.16795341174
11 263 (1, 131) 0.0715780258179 0 1.04583938917 8.85637664795 1.50701268514 1.42819396655 0.980501651764 1.01943914096 2.85286490122
11 269 (8, 134) 18.1935663223 0 0.940406640371 9.62510355314 1.60155304273 1.51307837168 1.04787254333 1.09037399292 3.05632464091
11 271 (1, 135) 0.0742687384288 0 0.866550445557 10.0114123821 1.65091204643 1.61089841525 1.08951767286 1.12559135755 3.1455450058
11 277 (2, 276) 0.744102954865 0.540095647176 0 22.2060310046 3.16302975019 3.1091149648 1.94750467936 1.96292193731 4.0671107769
11 281 (1, 280) 0.0803833007812 0 1.42320871353 13.2387493451 3.14222343763 2.89893825849 1.9883556366 1.98931113879 3.43512399991
11 283 (6, 141) 10.6984626452 0 1.09254630407 11.717893362 1.86324898402 1.79024624825 1.18747504552 1.23813430468 3.49581734339
11 289 (2, 272) 0.823489586512 0.606969594955 0 23.4867796898 2.43226035436 2.90210135778 1.97324196498 1.98401896159 4.34688703219
11 293 (2, 292) 0.837655464808 0.620249589284 1.03974064191 15.3595789274 3.49540670713 3.16130701701 2.16226045291 2.16867526372 3.64123972257
11 307 (4, 153) 5.20270967484 0 1.17569200198 15.7727897167 2.30598862966 2.20617771149 1.45574172338 1.51595401764 4.26997876167
11 311 (3, 62) 2.93558335304 0 1.28345100085 6.53957764308 1.06036996841 0.914767026901 0.620297193527 0.690444231033 3.55833768845
11 313 (6, 78) 13.3398103714 0 1.23626939456 8.36794892947 1.35305293401 1.13722745577 0.804685036341 0.887415965398 3.85063195229
11 317 (26, 79) 412.760929585 0 1.5931011041 8.80131729444 1.38133955002 1.21708122889 0.836203336716 0.909985939662 3.954464674
11 331 (3, 330) 3.37273335457 0 1.54641660055 42.9548448722 5.0680390199 4.54567694664 3.02797309558 3.03665335973 6.27775216103
11 337 (10, 112) 50.0363953114 0 1.4644976457 14.6265313625 1.95669198036 1.62888598442 1.13992897669 1.22206664085 4.72949894269
11 343 (2, 147) 1.56634791692 0.914487997691 1.53725830714 19.8983544509 2.09457357725 2.36544100444 1.63275766373 1.71288792292 5.35937833786
11 347 (6, 173) 16.8570493062 0 1.60433657964 24.9746170839 3.36034711202 3.30197199186 2.16754404704 2.23624332746 5.99852307638
11 349 (10, 116) 54.9184572697 0 1.72044666608 16.8862280051 2.37123902639 2.13587967555 1.44679665565 1.54228965441 5.40142258008
11 353 (14, 88) 122.428592285 0 2.31721401215 12.9907220205 1.78523739179 1.43954030673 1.04830487569 1.14923365911 5.13033533096
11 359 (2, 179) 1.73360506694 0.863248348236 1.61472264926 15.3998293877 3.59023801486 3.40817228953 2.31418991089 2.37601025899 5.84673428535
11 361 (3, 57) 4.64303557078 0 2.00046936671 8.72890734673 0.965593973796 0.924359957377 0.649974028269 0.760449012121 4.89658729235
11 367 (6, 366) 19.0527682304 0 1.70581738154 64.317508618 6.89372992516 6.55018162727 4.13880666097 4.14230831464 8.47044936816
11 373 (4, 372) 7.97056563695 0 1.82290037473 67.5879567464 7.06967536608 6.42121664683 4.1772125562 4.17754999797 8.74042900403
11 379 (12, 54) 101.907411416 0 0 9.76569898923 1.38040391604 1.1518933773 0.779359976451 0.903554280599 5.78526973724
11 383 (12, 382) 104.55586799 0 2.09315538406 76.0257190069 7.86093560855 7.67806005478 4.72483762105 4.71989973386 9.71947471301
11 389 (4, 97) 9.11420623461 0 2.44376269976 18.6597830455 2.20956929525 1.70394595464 1.2254242897 1.35329095523 6.5341600577
11 397 (1, 99) 0.171761989594 0 2.22329497337 20.27785182 2.40900961558 1.93090836207 1.33809860547 1.4895769755 6.95892063777
11 401 (8, 200) 45.0006433328 0 2.14829730988 42.4984982808 4.59915701548 4.01493096352 2.71718406677 2.83329256376 8.44835702578
11 409 (1, 136) 0.183785279592 0 2.42816861471 30.3753626347 3.46309725444 2.95105560621 2.02862699827 2.17573364576 8.09413433075
11 419 (2, 418) 2.29655734698 0.985376675924 0 56.12205863 8.96862792969 7.46411442757 5.13643995921 5.14276870092 8.51014192899
11 421 (2, 105) 2.42118096352 1.35756262143 2.38297247887 25.2898420493 2.75874598821 2.20628269513 1.51499136289 1.67805194855 8.06461604436
11 431 (2, 215) 2.44956175486 1.14806564649 2.5135764281 30.135610342 5.95570635796 5.73940841357 3.72218632698 3.82190593084 7.88622800509
11 433 (4, 216) 11.1116530895 0 2.55994137128 57.2072579861 5.92837405205 5.33501529694 3.52476898829 3.67402561506 10.5198682944
11 439 (5, 219) 19.0317800045 0 2.62977139155 60.7843646208 6.26246205966 6.22513771057 3.8590186437 4.00559099515 11.0046359698
11 443 (1, 442) 0.221589724223 0 3.32539796829 70.6817193826 10.8260463079 9.80087169011 6.30659031868 6.3195690314 11.2952910264
11 449 (8, 56) 58.3149412473 0 2.91620628039 15.9848455588 1.85508640607 1.28225032489 0.940741618474 1.13983257612 8.87326200803
11 457 (30, 152) 1143.72520399 0 4.95211132367 46.2957646847 4.61455074946 3.85276667277 2.62823541959 2.84284830093 10.8944136302
11 461 (1, 460) 0.239430348078 0 3.31302165985 149.115581115 11.9657831987 10.138951381 6.4865240256 6.48155768712 14.5758150419
11 463 (12, 462) 160.54721419 0 2.85601139069 152.403329372 12.2576630116 10.8469072978 6.69227925936 6.70642876625 14.8700063229
11 467 (6, 466) 32.9252959887 0 3.16239070892 156.390239716 12.3661642869 10.5231203238 6.61531933149 6.6352973779 15.0901853244
11 479 (1, 239) 0.269212325414 0 3.31802741687 84.8970716 8.0268163681 8.08274261157 4.78485274315 4.97936606407 14.0459239483
11 487 (4, 486) 14.3078415394 0 3.36350568136 184.357364893 14.3656276067 12.6741999785 7.83094620705 7.83163507779 17.3220559756
11 491 (2, 245) 3.25408506393 1.48836660385 3.25671736399 48.4945670764 8.01734201113 7.55556956927 4.78283262253 4.92204960187 10.696968317
11 499 (4, 498) 15.1367206573 0 3.60451467832 202.075966517 15.3600686391 13.455584685 8.37335968018 8.38154300054 18.6079233487
11 503 (6, 251) 40.2930439313 0 3.9912015597 102.155904611 9.36390503248 9.60639063517 5.58108202616 5.8074259758 16.6267573039
11 509 (1, 254) 0.312421162923 0 4.00092538198 56.2836630344 9.46932840347 9.43139696121 5.81225593885 5.96180272102 11.0714317163
13 257 (3, 128) 2.10146133105 0 0.866462945938 7.96681102117 1.30523705482 1.11412970225 0.80863904953 0.844243446986 2.5425696373
13 263 (6, 131) 9.41773756345 0 0.918492714564 8.85090573629 1.48037568728 1.38501771291 0.947949012121 0.984420379003 2.82750431697
13 269 (8, 134) 19.0410429637 0 0.975338776906 9.62144931157 1.62247594198 1.50803271929 1.04733101527 1.08478109042 3.06679693858
13 271 (2, 18) 1.05867067973 0.543809652328 0.920338630676 1.30031410853 0.275073051453 0.222180048625 0.158801952998 0.21072602272 2.23370234172
13 277 (1, 46) 0.0840849876404 0 1.02868469556 3.49016062419 0.629692316055 0.511342763901 0.366489251455 0.422338008881 2.54675269127
13 281 (1, 280) 0.0835982958476 0 1.00642466545 13.2880446116 3.04304806391 2.82632398605 1.8907186985 1.88740237554 3.63141735395
13 283 (3, 141) 2.55203199387 0 1.06481432915 11.7021876971 1.88492202759 1.8153582414 1.21853597959 1.26489607493 3.52768445015
13 289 (12, 68) 56.7297596137 0 1.14312259356 5.61877497037 0.693057060242 0.686078945796 0.498400052389 0.55860265096 2.925441583
13 293 (2, 292) 1.19476866722 0.568157037099 1.06400672595 15.3875133197 3.37561599414 3.09642767906 2.06630102793 2.07608429591 3.36607329051
13 307 (4, 306) 5.44583932559 0 1.25424234072 32.5490043163 4.01549553871 3.7818543911 2.40410908063 2.40455031395 5.12382690112
13 311 (6, 31) 13.7461117109 0 1.34034498533 3.24603700638 0.579702933629 0.477355003357 0.327689329783 0.40377219518 3.26167233785
13 313 (6, 156) 13.94602108 0 1.40592503548 16.8800698916 2.44121170044 2.30278635025 1.52129507065 1.58176445961 4.50940664609
13 317 (6, 316) 14.7610441049 0 1.49698464076 37.0048356851 4.70990626017 4.54374972979 2.92371535301 2.93465034167 5.9490099748
13 331 (6, 66) 15.8666741053 0 1.55096491178 8.21540061633 1.2064186732 0.99862241745 0.686775286992 0.778768936793 4.07425371806
13 337 (5, 21) 11.126809756 0 1.81961798668 2.68933494886 0.455043713252 0.326176722844 0.239917357763 0.332493702571 3.82277377446
13 343 (4, 98) 6.96102507909 0 1.72071576118 13.1467862924 1.30717635155 1.39585574468 0.934864362081 1.02389566104 4.65775163968
13 347 (3, 173) 3.87177872658 0 1.63710427284 25.0300483704 3.39214968681 3.30541729927 2.15540393194 2.23498225212 5.99299542109
13 349 (2, 348) 1.74863036474 0.786117633184 1.62510601679 52.6445782185 6.00127522151 5.5133626461 3.62858835856 3.63067364693 7.4292400678
13 353 (7, 352) 26.2771110535 0 0 53.9927733739 5.76736132304 4.83642872175 3.32135891914 3.32991774877 7.26951638858
13 359 (1, 358) 0.1440401872 0 1.9648809433 32.5743656158 6.14533933004 5.58401942253 3.75161774953 3.75440263748 6.36730631193
13 361 (18, 342) 269.46121637 0 0 54.7218852838 5.59547742208 6.59080529213 4.74754532178 4.75222531954 8.89025203387
13 367 (2, 183) 1.94666934013 0.908935944239 1.89570673307 31.2340850035 4.01852027575 4.05253036817 2.54025888443 2.63344462713 7.03066102664
13 373 (4, 62) 8.35261575381 0 1.88311672211 10.7248337269 1.50287771225 1.23829778035 0.855383952459 0.968983014425 5.61333632469
13 379 (6, 378) 21.7696443399 0 2.26557366053 72.3760970434 7.47953637441 7.07126990954 4.43317365646 4.45235101382 9.26722701391
13 383 (4, 382) 9.09441312154 0 2.13007879257 76.1214292844 7.79006226858 7.60936331749 4.65549429258 4.66388336817 9.67990835508
13 389 (3, 97) 5.15743470192 0 2.43171866735 18.728805383 2.21713527044 1.70577494303 1.22804967562 1.35769128799 6.56066902479
13 397 (3, 396) 5.13608296712 0 2.25659434001 84.5452253819 8.07257334391 6.8564239343 4.61197169622 4.59801030159 9.98740530014
13 401 (8, 400) 47.4889320532 0 2.36443773905 87.0456216335 8.20054300626 6.50946259499 4.60019461314 4.61007666588 10.1554733117
13 409 (1, 136) 0.196475346883 0 2.39200441043 30.40518864 3.44357633591 2.94134950638 2.00511328379 2.15286135674 8.07559068998
13 419 (2, 11) 2.46829597155 1.44937936465 2.52648266157 1.46845602989 0.437645276388 0.263786951701 0.180951595306 0.299696683884 4.49759729703
13 421 (5, 20) 18.2397003969 0 2.68403371175 4.73049195608 0.739103714625 0.489043951035 0.341861645381 0.507547060649 6.85401201248
13 431 (2, 430) 2.57737032572 1.43733668327 2.72116438548 64.7764803569 10.085117658 9.12233193715 5.86047403018 5.86555329959 10.8895374139
13 433 (2, 216) 2.63993597031 1.20859273275 2.77185424169 57.1992413203 5.89332588514 5.35261559486 3.51274704933 3.64673837026 10.5326282183
13 439 (1, 219) 0.23464012146 0 3.28010177612 60.8387946288 6.31838671366 6.19151798884 3.80325031281 3.95521521568 10.9476726055
13 443 (1, 17) 0.235214630763 0 2.79361804326 2.89661391576 0.696099837621 0.48902797699 0.32901207606 0.468669017156 4.40590834618
13 449 (8, 448) 61.6104220549 0 3.07025829951 133.135924896 10.7365736961 8.27166136106 5.66179490089 5.68786517779 13.3409686883
13 457 (1, 456) 0.294770638148 0 3.58583871524 150.734067281 11.5327116648 9.35694869359 6.19839366277 6.20079469681 14.1733863354
13 461 (6, 92) 33.7327219645 0 3.1654279232 30.1554315885 3.07923666636 2.46376442909 1.66117771467 1.86761164665 10.0391163826
13 463 (12, 42) 169.088106632 0 3.13029336929 13.8659889698 1.61576469739 1.21901965141 0.811427036921 1.02378924688 9.25697032611
13 467 (2, 233) 3.12706939379 2.05305902163 3.18455767632 80.3102010886 7.2049926122 6.7912150224 4.20391901334 4.386054039 12.8891456922
13 479 (8, 478) 71.2626193364 0 3.32657464345 183.315647602 14.0517017047 13.0978013674 7.84246762594 7.84667436282 16.9061683814
13 487 (1, 486) 0.290381669998 0 3.87205036481 194.128740708 14.4710444609 12.8468680382 7.94451856613 7.9321949482 17.4711867174
13 491 (2, 245) 3.38248594602 1.7496697108 3.80072498322 49.7100567023 8.1637673378 7.63081010183 4.83092006048 4.95557037989 11.5849740505
13 499 (4, 166) 15.9307560126 0 3.75078431765 68.6175272465 6.18817265828 5.51391188304 3.53569936752 3.78145758311 14.0808823109
13 503 (1, 251) 0.333356459936 0 4.15831367175 107.431489627 9.35786000888 9.56105669339 5.50220624606 5.71448500951 16.53840367
13 509 (2, 508) 3.69286298752 1.94490528107 4.07952570915 120.32676363 16.0174267292 14.6872703234 8.9501136144 8.96087535222 16.0445402463
17 257 (1, 32) 0.086612701416 0 1.68239005407 2.05565698942 0.411775747935 0.314255634944 0.240622440974 0.292237281799 2.18611311913
17 263 (3, 131) 2.35261861483 0 1.04398298264 9.44277898471 1.54445560773 1.45784362157 1.00082373619 1.05466103554 3.11268273989
