# ./benchmark.sh 03 2**10 2**11 5 2**8 2 5
# model name	: Intel(R) Xeon(R) CPU E5-2620 v2 @ 2.10GHz
# SageMath version 7.5.beta5, Release Date: 2016-12-01
# ffisom revision 02167f074dc8f8f84f0bf71565f7be5363db18cc
# command="import os; sys.path.append(os.getcwd()); from benchmark import *; benchmark_all(pbound=[2**10,2**11], nbound=[5,2**8], prime=2, loops=5, tmax=600, verbose=True, write=True, overwrite=False, fname=os.getcwd()+'/03.dat')"
1039 67 (2, 66) 0.165227985382 0.111832618713 0.198130941391 0.198066997528 0.119418764114 0.118371248245 0.102972364426 0.102905130386 0.152994537354
1039 71 (8, 7) 2.64788475037 0 0.231833600998 0.025003528595 0.0182569980621 0.0179330348969 0.0160377502441 0.0272020816803 0.0885050296783
1039 73 (2, 24) 0.186308574677 0.126719999313 0.230807828903 0.075571346283 0.0545374393463 0.053390789032 0.0470910072327 0.0557767868042 0.122152328491
1039 79 (4, 26) 0.758017683029 0 0.268235778809 0.115449380875 0.070147228241 0.0735284328461 0.0606179714203 0.0709787845612 0.156862640381
1039 81 (1, 27) 0.0313879966736 0 0.31993765831 0.112395000458 0.0491602897644 0.0522950649261 0.0450280189514 0.0560328006744 0.14476480484
1039 83 (2, 82) 0.23314538002 0.137422037125 0.302504014969 0.294088792801 0.200703763962 0.200952577591 0.16936955452 0.168746566772 0.242171478271
1039 89 (1, 88) 0.0284474372864 0 0.385964632034 0.360419845581 0.23533654213 0.236114025116 0.196346569061 0.195797586441 0.248084640503
1039 97 (4, 32) 1.16723341942 0 0.404398345947 0.206097984314 0.108886814117 0.10324382782 0.0908712387085 0.107060050964 0.26145939827
1039 101 (6, 100) 3.11129031181 0 0.444429779053 0.744007539749 0.314212036133 0.313888406754 0.256542062759 0.256252193451 0.417769002914
1039 103 (6, 17) 3.23690581322 0 0.473567819595 0.123823785782 0.0733438014984 0.072961139679 0.0605512142181 0.0851392745972 0.259186840057
1039 107 (6, 53) 3.53384919167 0 0.514093351364 0.457546234131 0.216455554962 0.22230796814 0.180156326294 0.195718288422 0.387645816803
1039 109 (10, 108) 11.4214325905 0 0.5705078125 0.984500789642 0.397913789749 0.417059898376 0.326859664917 0.327366065979 0.527203178406
1039 113 (1, 56) 0.047203207016 0 0.60012512207 0.374298000336 0.239915037155 0.233911085129 0.197676944733 0.210752677917 0.32081079483
1039 121 (6, 55) 4.60216684341 0 0.703575944901 0.592142820358 0.247513628006 0.273077964783 0.22611541748 0.247744274139 0.520840835571
1039 125 (1, 50) 0.059011220932 0 0.797838115692 0.394882202148 0.22376537323 0.250305938721 0.20542755127 0.226854991913 0.371364212036
1039 127 (1, 126) 0.0614289283752 0 0.755441999435 1.71483139992 0.676624631882 0.746010398865 0.564897155762 0.564387369156 0.900836372375
1039 131 (2, 130) 0.534310817719 0.337249183655 0.813949155807 1.19128146172 0.692488050461 0.6602247715 0.561439657211 0.561254024506 0.756937217712
1039 137 (2, 136) 0.582101631165 0.424310112 0.944550609589 2.02100696564 0.780854034424 0.757604312897 0.637570381165 0.638054227829 1.07702536583
1039 139 (4, 69) 2.58700218201 0 0.952949571609 1.06697592735 0.443097162247 0.439343643188 0.361976194382 0.38928399086 0.859714221954
1039 149 (8, 37) 13.9552969456 0 1.11162858009 0.675306177139 0.26635799408 0.25028796196 0.208700037003 0.261086750031 0.821679782867
1039 151 (1, 150) 0.0909686088562 0 1.15895199776 2.94776625633 1.01805467606 1.06311459541 0.824048757553 0.823388624191 1.39999818802
1039 157 (10, 156) 26.3538384914 0 1.27724170685 3.3563685894 1.13383955956 1.18528375626 0.913638782501 0.916664028168 1.57176122665
1039 163 (1, 27) 0.108747911453 0 1.46772003174 0.614996862411 0.229816198349 0.212363815308 0.175459861755 0.247189188004 0.963835763931
1039 167 (14, 166) 66.2385021687 0 1.45719213486 4.16417527199 1.32338757515 1.3718685627 1.05825676918 1.05556750298 1.80750164986
1039 169 (12, 26) 47.0170133591 0 1.43338756561 0.62392449379 0.188900995255 0.190832424164 0.155652189255 0.23376159668 1.00505399704
1039 173 (1, 1) 0.122935390472 0 1.59763417244 0.0100464344025 0.0104840755463 0.0319502353668 0.0318808078766 0 0
1039 179 (1, 89) 0.130950975418 0 1.71783723831 1.69892807007 0.833931446075 0.825324440002 0.657018375397 0.695786523819 1.27694883347
1039 181 (1, 180) 0.138064813614 0 1.72100887299 5.46559700966 1.5531566143 1.60742721558 1.21453056335 1.21658678055 2.15753746033
1039 191 (2, 38) 1.14521331787 0.889564561844 1.94596581459 0.878425979614 0.438204574585 0.44200091362 0.337614202499 0.42064538002 1.11240363121
1039 193 (4, 64) 5.27487864494 0 1.949330616 2.1386680603 0.651116418839 0.579573583603 0.486006784439 0.573541212082 1.79482388496
